Sequence_ID,Direction,Sender,Recipient,Packet_Type,Transmission_Timestamp
45820,DOWNLINK,0,"10,",CNTRL-CTS,0.04115682108879791
45821,UPLINK,10,0,DATA-ULDATA,0.04115682108879791
45822,DOWNLINK,0,"10,",CNTRL-ACK,0.04115855268042758
45884,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04121482640836194
45885,UPLINK,10,0,CNTRL-RTS,0.04121484819195126
45886,DOWNLINK,0,"10,",CNTRL-CTS,0.04121574892849201
45887,UPLINK,10,0,DATA-ULDATA,0.04121574892849201
45888,DOWNLINK,0,"10,",CNTRL-ACK,0.04121748052012168
46012,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04133095049612046
46013,UPLINK,11,0,CNTRL-RTS,0.04133100365638294
46014,DOWNLINK,0,"11,",CNTRL-CTS,0.041331873016250534
46015,UPLINK,11,0,DATA-ULDATA,0.041331873016250534
46016,DOWNLINK,0,"11,",CNTRL-ACK,0.04133360460788021
46095,DOWNLINK,0,"1,",CNTRL-CTA,0.041405561178025775
46096,UPLINK,1,0,CNTRL-RTS,0.04140561527011071
46097,DOWNLINK,0,"1,",CNTRL-CTS,0.041406483698155847
46098,UPLINK,1,0,DATA-ULDATA,0.041406483698155847
46099,DOWNLINK,0,"1,",CNTRL-ACK,0.04140821528978552
46152,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04145618633654923
46153,UPLINK,14,0,CNTRL-RTS,0.041456233405421365
46154,DOWNLINK,0,"14,",CNTRL-CTS,0.0414571088566793
46155,UPLINK,14,0,DATA-ULDATA,0.0414571088566793
46156,DOWNLINK,0,"14,",CNTRL-ACK,0.04145884044830898
46179,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04147913589117055
46180,UPLINK,10,0,CNTRL-RTS,0.04147915767475987
46181,DOWNLINK,0,"10,",CNTRL-CTS,0.04148005841130062
46182,UPLINK,10,0,DATA-ULDATA,0.04148005841130062
46183,DOWNLINK,0,"10,",CNTRL-ACK,0.04148179000293029
46212,DOWNLINK,0,"15,26,",CNTRL-CTA,0.04150762056657229
46213,UPLINK,15,0,CNTRL-RTS,0.04150765966474618
46214,DOWNLINK,0,"15,",CNTRL-CTS,0.04150854308670236
46215,UPLINK,15,0,DATA-ULDATA,0.04150854308670236
46216,DOWNLINK,0,"15,",CNTRL-ACK,0.041510274678332036
46280,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04156839344652653
46281,UPLINK,8,0,CNTRL-RTS,0.041568446762980646
46282,DOWNLINK,0,"8,",CNTRL-CTS,0.041569315966656604
46283,UPLINK,8,0,DATA-ULDATA,0.041569315966656604
46284,DOWNLINK,0,"8,",CNTRL-ACK,0.04157104755828628
46346,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04162732128622063
46347,UPLINK,11,0,CNTRL-RTS,0.04162737444648311
46348,DOWNLINK,0,"11,",CNTRL-CTS,0.041628243806350704
46349,UPLINK,11,0,DATA-ULDATA,0.041628243806350704
46350,DOWNLINK,0,"11,",CNTRL-ACK,0.04162997539798038
46374,DOWNLINK,0,"12,21,",CNTRL-CTA,0.04165119336097202
46375,UPLINK,21,0,CNTRL-RTS,0.04165121748019291
46376,DOWNLINK,0,"21,",CNTRL-CTS,0.04165211588110209
46377,UPLINK,21,0,DATA-ULDATA,0.04165211588110209
46378,DOWNLINK,0,"21,",CNTRL-ACK,0.041653847472731764
46405,DOWNLINK,0,"6,",CNTRL-CTA,0.04167783299611362
46406,UPLINK,6,0,CNTRL-RTS,0.04167785505647455
46407,DOWNLINK,0,"6,",CNTRL-CTS,0.04167875551624369
46408,UPLINK,6,0,DATA-ULDATA,0.04167875551624369
46409,DOWNLINK,0,"6,",CNTRL-ACK,0.041680487107873365
46434,DOWNLINK,0,"3,",CNTRL-CTA,0.04170262759099508
46435,UPLINK,3,0,CNTRL-RTS,0.041702644358193465
46436,DOWNLINK,0,"3,",CNTRL-CTS,0.04170355011112515
46437,UPLINK,3,0,DATA-ULDATA,0.04170355011112515
46438,DOWNLINK,0,"3,",CNTRL-ACK,0.04170528170275482
46439,DOWNLINK,0,"4,",CNTRL-CTA,0.04170528170275482
46440,UPLINK,4,0,CNTRL-RTS,0.041705314138855226
46441,DOWNLINK,0,"4,",CNTRL-CTS,0.041706204222884895
46442,UPLINK,4,0,DATA-ULDATA,0.041706204222884895
46443,DOWNLINK,0,"4,",CNTRL-ACK,0.04170793581451457
46490,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04175037174049785
46491,UPLINK,11,0,CNTRL-RTS,0.04175042490076033
46492,DOWNLINK,0,"11,",CNTRL-CTS,0.04175129426062792
46493,UPLINK,11,0,DATA-ULDATA,0.04175129426062792
46494,DOWNLINK,0,"11,",CNTRL-ACK,0.0417530258522576
46527,DOWNLINK,0,"5,27,",CNTRL-CTA,0.04178254649641988
46528,UPLINK,27,0,CNTRL-RTS,0.041782578644916205
46529,DOWNLINK,0,"27,",CNTRL-CTS,0.04178346901654995
46530,UPLINK,27,0,DATA-ULDATA,0.04178346901654995
46531,DOWNLINK,0,"27,",CNTRL-ACK,0.041785200608179626
46534,DOWNLINK,0,"16,18,",CNTRL-CTA,0.04178704564843977
46535,UPLINK,16,0,CNTRL-RTS,0.041787088398653076
46536,DOWNLINK,0,"16,",CNTRL-CTS,0.04178796816856984
46537,UPLINK,16,0,DATA-ULDATA,0.04178796816856984
46538,DOWNLINK,0,"16,",CNTRL-ACK,0.041789699760199514
46783,DOWNLINK,0,"5,27,",CNTRL-CTA,0.04201479467193693
46784,UPLINK,27,0,CNTRL-RTS,0.042014826820433254
46785,DOWNLINK,0,"27,",CNTRL-CTS,0.042015717192067
46786,UPLINK,27,0,DATA-ULDATA,0.042015717192067
46787,DOWNLINK,0,"27,",CNTRL-ACK,0.042017448783696676
46808,DOWNLINK,0,"20,",CNTRL-CTA,0.042035899186298104
46809,UPLINK,20,0,CNTRL-RTS,0.042035937223492234
46810,DOWNLINK,0,"20,",CNTRL-CTS,0.042036821706428175
46811,UPLINK,20,0,DATA-ULDATA,0.042036821706428175
46812,DOWNLINK,0,"20,",CNTRL-ACK,0.04203855329805785
46828,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04205239110000892
46829,UPLINK,17,0,CNTRL-RTS,0.04205243898946464
46830,DOWNLINK,0,"17,",CNTRL-CTS,0.04205331362013899
46831,UPLINK,17,0,DATA-ULDATA,0.04205331362013899
46832,DOWNLINK,0,"17,",CNTRL-ACK,0.042055045211768664
46855,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.042075340654630235
46856,UPLINK,8,0,CNTRL-RTS,0.04207539397108435
46857,DOWNLINK,0,"8,",CNTRL-CTS,0.042076263174760306
46858,UPLINK,8,0,DATA-ULDATA,0.042076263174760306
46859,DOWNLINK,0,"8,",CNTRL-ACK,0.04207799476638998
46882,DOWNLINK,0,"20,",CNTRL-CTA,0.04209829020925155
46883,UPLINK,20,0,CNTRL-RTS,0.04209832824644568
46884,DOWNLINK,0,"20,",CNTRL-CTS,0.04209921272938162
46885,UPLINK,20,0,DATA-ULDATA,0.04209921272938162
46886,DOWNLINK,0,"20,",CNTRL-ACK,0.042100944321011295
46935,DOWNLINK,0,"25,",CNTRL-CTA,0.04214522528725472
46936,UPLINK,25,0,CNTRL-RTS,0.04214526509398111
46937,DOWNLINK,0,"25,",CNTRL-CTS,0.04214614780738479
46938,UPLINK,25,0,DATA-ULDATA,0.04214614780738479
46939,DOWNLINK,0,"25,",CNTRL-ACK,0.042147879399014467
47005,DOWNLINK,0,"3,",CNTRL-CTA,0.042207843207469106
47006,UPLINK,3,0,CNTRL-RTS,0.04220785997466749
47007,DOWNLINK,0,"3,",CNTRL-CTS,0.04220876572759918
47008,UPLINK,3,0,DATA-ULDATA,0.04220876572759918
47009,DOWNLINK,0,"3,",CNTRL-ACK,0.04221049731922885
47032,DOWNLINK,0,"9,22,",CNTRL-CTA,0.04223079276209042
47033,UPLINK,9,0,CNTRL-RTS,0.04223082702881026
47034,DOWNLINK,0,"9,",CNTRL-CTS,0.04223171528222049
47035,UPLINK,9,0,DATA-ULDATA,0.04223171528222049
47036,DOWNLINK,0,"9,",CNTRL-ACK,0.04223344687385017
47069,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04226296751801245
47070,UPLINK,17,0,CNTRL-RTS,0.04226301540746817
47071,DOWNLINK,0,"17,",CNTRL-CTS,0.04226389003814252
47072,UPLINK,17,0,DATA-ULDATA,0.04226389003814252
47073,DOWNLINK,0,"17,",CNTRL-ACK,0.042265621629772196
47218,DOWNLINK,0,"15,26,",CNTRL-CTA,0.042398464528502475
47219,UPLINK,26,0,CNTRL-RTS,0.0423984769745267
47220,DOWNLINK,0,"26,",CNTRL-CTS,0.042399387048632546
47221,UPLINK,26,0,DATA-ULDATA,0.042399387048632546
47222,DOWNLINK,0,"26,",CNTRL-ACK,0.04240111864026222
47263,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.042438019445465075
47264,UPLINK,13,0,CNTRL-RTS,0.04243803749540674
47265,DOWNLINK,0,"13,",CNTRL-CTS,0.042438941965595146
47266,UPLINK,13,0,DATA-ULDATA,0.042438941965595146
47267,DOWNLINK,0,"13,",CNTRL-ACK,0.04244067355722482
47298,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04246834916112696
47299,UPLINK,14,0,CNTRL-RTS,0.042468396229999095
47300,DOWNLINK,0,"14,",CNTRL-CTS,0.04246927168125703
47301,UPLINK,14,0,DATA-ULDATA,0.04246927168125703
47302,DOWNLINK,0,"14,",CNTRL-ACK,0.042471003272886707
47538,DOWNLINK,0,"24,",CNTRL-CTA,0.04268779550345348
47539,UPLINK,24,0,CNTRL-RTS,0.042687847449037225
47540,DOWNLINK,0,"24,",CNTRL-CTS,0.04268871802358355
47541,UPLINK,24,0,DATA-ULDATA,0.04268871802358355
47542,DOWNLINK,0,"24,",CNTRL-ACK,0.042690449615213226
47569,DOWNLINK,0,"20,",CNTRL-CTA,0.04271443513859508
47570,UPLINK,20,0,CNTRL-RTS,0.04271447317578921
47571,DOWNLINK,0,"20,",CNTRL-CTS,0.04271535765872515
47572,UPLINK,20,0,DATA-ULDATA,0.04271535765872515
47573,DOWNLINK,0,"20,",CNTRL-ACK,0.04271708925035483
47589,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.0427309270523059
47590,UPLINK,13,0,CNTRL-RTS,0.042730945102247564
47591,DOWNLINK,0,"13,",CNTRL-CTS,0.04273184957243597
47592,UPLINK,13,0,DATA-ULDATA,0.04273184957243597
47593,DOWNLINK,0,"13,",CNTRL-ACK,0.04273358116406564
47643,DOWNLINK,0,"24,",CNTRL-CTA,0.04277878465043914
47644,UPLINK,24,0,CNTRL-RTS,0.042778836596022884
47645,DOWNLINK,0,"24,",CNTRL-CTS,0.04277970717056921
47646,UPLINK,24,0,DATA-ULDATA,0.04277970717056921
47647,DOWNLINK,0,"24,",CNTRL-ACK,0.042781438762198885
47811,DOWNLINK,0,"16,18,",CNTRL-CTA,0.04293180954340052
47812,UPLINK,16,0,CNTRL-RTS,0.04293185229361383
47813,DOWNLINK,0,"16,",CNTRL-CTS,0.04293273206353059
47814,UPLINK,16,0,DATA-ULDATA,0.04293273206353059
47815,DOWNLINK,0,"16,",CNTRL-ACK,0.042934463655160265
47816,DOWNLINK,0,"9,22,",CNTRL-CTA,0.042934463655160265
47817,UPLINK,9,0,CNTRL-RTS,0.0429344979218801
47818,DOWNLINK,0,"9,",CNTRL-CTS,0.04293538617529034
47819,UPLINK,9,0,DATA-ULDATA,0.04293538617529034
47820,DOWNLINK,0,"9,",CNTRL-ACK,0.04293711776692001
47878,DOWNLINK,0,"5,27,",CNTRL-CTA,0.04298970141433408
47879,UPLINK,5,0,CNTRL-RTS,0.042989715710567304
47880,DOWNLINK,0,"5,",CNTRL-CTS,0.04299062393446415
47881,UPLINK,5,0,DATA-ULDATA,0.04299062393446415
47882,DOWNLINK,0,"5,",CNTRL-ACK,0.042992355526093824
47899,DOWNLINK,0,"23,",CNTRL-CTA,0.043007115848174966
47900,UPLINK,23,0,CNTRL-RTS,0.04300717051233832
47901,DOWNLINK,0,"23,",CNTRL-CTS,0.04300803836830504
47902,UPLINK,23,0,DATA-ULDATA,0.04300803836830504
47903,DOWNLINK,0,"23,",CNTRL-ACK,0.04300976995993471
48072,DOWNLINK,0,"5,27,",CNTRL-CTA,0.0431647533417867
48073,UPLINK,5,0,CNTRL-RTS,0.04316476763801993
48074,DOWNLINK,0,"5,",CNTRL-CTS,0.043165675861916775
48075,UPLINK,5,0,DATA-ULDATA,0.043165675861916775
48076,DOWNLINK,0,"5,",CNTRL-ACK,0.04316740745354645
48103,DOWNLINK,0,"15,26,",CNTRL-CTA,0.043191392976928304
48104,UPLINK,26,0,CNTRL-RTS,0.04319140542295253
48105,DOWNLINK,0,"26,",CNTRL-CTS,0.043192315497058376
48106,UPLINK,26,0,DATA-ULDATA,0.043192315497058376
48107,DOWNLINK,0,"26,",CNTRL-ACK,0.04319404708868805
48140,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04322356773285033
48141,UPLINK,11,0,CNTRL-RTS,0.04322362089311281
48142,DOWNLINK,0,"11,",CNTRL-CTS,0.043224490252980405
48143,UPLINK,11,0,DATA-ULDATA,0.043224490252980405
48144,DOWNLINK,0,"11,",CNTRL-ACK,0.04322622184461008
48189,DOWNLINK,0,"3,",CNTRL-CTA,0.04326681273033322
48190,UPLINK,3,0,CNTRL-RTS,0.043266829497531606
48191,DOWNLINK,0,"3,",CNTRL-CTS,0.04326773525046329
48192,UPLINK,3,0,DATA-ULDATA,0.04326773525046329
48193,DOWNLINK,0,"3,",CNTRL-ACK,0.043269466842092964
48280,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.0433488035732791
48281,UPLINK,13,0,CNTRL-RTS,0.04334882162322077
48282,DOWNLINK,0,"13,",CNTRL-CTS,0.043349726093409174
48283,UPLINK,13,0,DATA-ULDATA,0.043349726093409174
48284,DOWNLINK,0,"13,",CNTRL-ACK,0.04335145768503885
48508,DOWNLINK,0,"4,",CNTRL-CTA,0.043557179674044766
48509,UPLINK,4,0,CNTRL-RTS,0.04355721211014517
48510,DOWNLINK,0,"4,",CNTRL-CTS,0.04355810219417484
48511,UPLINK,4,0,DATA-ULDATA,0.04355810219417484
48512,DOWNLINK,0,"4,",CNTRL-ACK,0.04355983378580451
48528,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04357367158775558
48529,UPLINK,10,0,CNTRL-RTS,0.0435736933713449
48530,DOWNLINK,0,"10,",CNTRL-CTS,0.04357459410788565
48531,UPLINK,10,0,DATA-ULDATA,0.04357459410788565
48532,DOWNLINK,0,"10,",CNTRL-ACK,0.04357632569951533
48571,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04361138146445804
48572,UPLINK,13,0,CNTRL-RTS,0.043611399514399705
48573,DOWNLINK,0,"13,",CNTRL-CTS,0.04361230398458811
48574,UPLINK,13,0,DATA-ULDATA,0.04361230398458811
48575,DOWNLINK,0,"13,",CNTRL-ACK,0.043614035576217784
48612,DOWNLINK,0,"3,",CNTRL-CTA,0.043647246300900354
48613,UPLINK,3,0,CNTRL-RTS,0.04364726306809874
48614,DOWNLINK,0,"3,",CNTRL-CTS,0.043648168821030425
48615,UPLINK,3,0,DATA-ULDATA,0.043648168821030425
48616,DOWNLINK,0,"3,",CNTRL-ACK,0.0436499004126601
48656,DOWNLINK,0,"20,",CNTRL-CTA,0.04368587869773288
48657,UPLINK,20,0,CNTRL-RTS,0.04368591673492701
48658,DOWNLINK,0,"20,",CNTRL-CTS,0.043686801217862954
48659,UPLINK,20,0,DATA-ULDATA,0.043686801217862954
48660,DOWNLINK,0,"20,",CNTRL-ACK,0.04368853280949263
48687,DOWNLINK,0,"23,",CNTRL-CTA,0.043712518332874484
48688,UPLINK,23,0,CNTRL-RTS,0.04371257299703784
48689,DOWNLINK,0,"23,",CNTRL-CTS,0.043713440853004555
48690,UPLINK,23,0,DATA-ULDATA,0.043713440853004555
48691,DOWNLINK,0,"23,",CNTRL-ACK,0.04371517244463423
48755,DOWNLINK,0,"19,",CNTRL-CTA,0.043773291212828726
48756,UPLINK,19,0,CNTRL-RTS,0.043773330682447806
48757,DOWNLINK,0,"19,",CNTRL-CTS,0.0437742137329588
48758,UPLINK,19,0,DATA-ULDATA,0.0437742137329588
48759,DOWNLINK,0,"19,",CNTRL-ACK,0.04377594532458847
48788,DOWNLINK,0,"23,",CNTRL-CTA,0.04380177588823047
48789,UPLINK,23,0,CNTRL-RTS,0.043801830552393825
48790,DOWNLINK,0,"23,",CNTRL-CTS,0.04380269840836054
48791,UPLINK,23,0,DATA-ULDATA,0.04380269840836054
48792,DOWNLINK,0,"23,",CNTRL-ACK,0.043804429999990215
48818,DOWNLINK,0,"3,",CNTRL-CTA,0.043827493003242
48819,UPLINK,3,0,CNTRL-RTS,0.043827509770440386
48820,DOWNLINK,0,"3,",CNTRL-CTS,0.04382841552337207
48821,UPLINK,3,0,DATA-ULDATA,0.04382841552337207
48822,DOWNLINK,0,"3,",CNTRL-ACK,0.043830147115001744
48875,DOWNLINK,0,"16,18,",CNTRL-CTA,0.043878118161765456
48876,UPLINK,16,0,CNTRL-RTS,0.04387816091197876
48877,DOWNLINK,0,"16,",CNTRL-CTS,0.04387904068189553
48878,UPLINK,16,0,DATA-ULDATA,0.04387904068189553
48879,DOWNLINK,0,"16,",CNTRL-ACK,0.0438807722735252
48898,DOWNLINK,0,"12,21,",CNTRL-CTA,0.043897377635866486
48899,UPLINK,21,0,CNTRL-RTS,0.04389740175508738
48900,DOWNLINK,0,"21,",CNTRL-CTS,0.04389830015599656
48901,UPLINK,21,0,DATA-ULDATA,0.04389830015599656
48902,DOWNLINK,0,"21,",CNTRL-ACK,0.04390003174762623
48905,DOWNLINK,0,"24,",CNTRL-CTA,0.043901876787886374
48906,UPLINK,24,0,CNTRL-RTS,0.04390192873347012
48907,DOWNLINK,0,"24,",CNTRL-CTS,0.043902799308016445
48908,UPLINK,24,0,DATA-ULDATA,0.043902799308016445
48909,DOWNLINK,0,"24,",CNTRL-ACK,0.04390453089964612
48919,DOWNLINK,0,"9,22,",CNTRL-CTA,0.04391283358081676
48920,UPLINK,22,0,CNTRL-RTS,0.043912848067853026
48921,DOWNLINK,0,"22,",CNTRL-CTS,0.04391375610094683
48922,UPLINK,22,0,DATA-ULDATA,0.04391375610094683
48923,DOWNLINK,0,"22,",CNTRL-ACK,0.043915487692576506
48953,DOWNLINK,0,"16,18,",CNTRL-CTA,0.043942240776348576
48954,UPLINK,16,0,CNTRL-RTS,0.04394228352656188
48955,DOWNLINK,0,"16,",CNTRL-CTS,0.04394316329647865
48956,UPLINK,16,0,DATA-ULDATA,0.04394316329647865
48957,DOWNLINK,0,"16,",CNTRL-ACK,0.04394489488810832
48966,DOWNLINK,0,"3,",CNTRL-CTA,0.04395227504914889
48967,UPLINK,3,0,CNTRL-RTS,0.04395229181634728
48968,DOWNLINK,0,"3,",CNTRL-CTS,0.043953197569278964
48969,UPLINK,3,0,DATA-ULDATA,0.043953197569278964
48970,DOWNLINK,0,"3,",CNTRL-ACK,0.04395492916090864
49023,DOWNLINK,0,"16,18,",CNTRL-CTA,0.04400290020767235
49024,UPLINK,18,0,CNTRL-RTS,0.04400294778640922
49025,DOWNLINK,0,"18,",CNTRL-CTS,0.04400382272780242
49026,UPLINK,18,0,DATA-ULDATA,0.04400382272780242
49027,DOWNLINK,0,"18,",CNTRL-ACK,0.044005554319432094
49042,DOWNLINK,0,"6,",CNTRL-CTA,0.044018469601253093
49043,UPLINK,6,0,CNTRL-RTS,0.04401849166161402
49044,DOWNLINK,0,"6,",CNTRL-CTS,0.044019392121383165
49045,UPLINK,6,0,DATA-ULDATA,0.044019392121383165
49046,DOWNLINK,0,"6,",CNTRL-ACK,0.04402112371301284
49105,DOWNLINK,0,"1,",CNTRL-CTA,0.04407462988055698
49106,UPLINK,1,0,CNTRL-RTS,0.044074683972641915
49107,DOWNLINK,0,"1,",CNTRL-CTS,0.04407555240068705
49108,UPLINK,1,0,DATA-ULDATA,0.04407555240068705
49109,DOWNLINK,0,"1,",CNTRL-ACK,0.044077283992316724
49154,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.044117874878039864
49155,UPLINK,11,0,CNTRL-RTS,0.04411792803830234
49156,DOWNLINK,0,"11,",CNTRL-CTS,0.044118797398169936
49157,UPLINK,11,0,DATA-ULDATA,0.044118797398169936
49158,DOWNLINK,0,"11,",CNTRL-ACK,0.04412052898979961
49197,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.04415558475474232
49198,UPLINK,2,0,CNTRL-RTS,0.04415562733857216
49199,DOWNLINK,0,"2,",CNTRL-CTS,0.04415650727487239
49200,UPLINK,2,0,DATA-ULDATA,0.04415650727487239
49201,DOWNLINK,0,"2,",CNTRL-ACK,0.04415823886650207
49224,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04417853430936364
49225,UPLINK,8,0,CNTRL-RTS,0.04417858762581775
49226,DOWNLINK,0,"8,",CNTRL-CTS,0.04417945682949371
49227,UPLINK,8,0,DATA-ULDATA,0.04417945682949371
49228,DOWNLINK,0,"8,",CNTRL-ACK,0.04418118842112338
49243,DOWNLINK,0,"4,",CNTRL-CTA,0.04419410370294438
49244,UPLINK,4,0,CNTRL-RTS,0.044194136139044785
49245,DOWNLINK,0,"4,",CNTRL-CTS,0.04419502622307445
49246,UPLINK,4,0,DATA-ULDATA,0.04419502622307445
49247,DOWNLINK,0,"4,",CNTRL-ACK,0.04419675781470413
49354,DOWNLINK,0,"15,26,",CNTRL-CTA,0.04429454494849169
49355,UPLINK,26,0,CNTRL-RTS,0.04429455739451592
49356,DOWNLINK,0,"26,",CNTRL-CTS,0.044295467468621764
49357,UPLINK,26,0,DATA-ULDATA,0.044295467468621764
49358,DOWNLINK,0,"26,",CNTRL-ACK,0.04429719906025144
49397,DOWNLINK,0,"9,22,",CNTRL-CTA,0.04433225482519415
49398,UPLINK,22,0,CNTRL-RTS,0.044332269312230416
49399,DOWNLINK,0,"22,",CNTRL-CTS,0.04433317734532422
49400,UPLINK,22,0,DATA-ULDATA,0.04433317734532422
49401,DOWNLINK,0,"22,",CNTRL-ACK,0.044334908936953896
49405,DOWNLINK,0,"25,",CNTRL-CTA,0.04433767649734411
49406,UPLINK,25,0,CNTRL-RTS,0.0443377163040705
49407,DOWNLINK,0,"25,",CNTRL-CTS,0.04433859901747418
49408,UPLINK,25,0,DATA-ULDATA,0.04433859901747418
49409,DOWNLINK,0,"25,",CNTRL-ACK,0.044340330609103855
49436,DOWNLINK,0,"9,22,",CNTRL-CTA,0.04436431613248571
49437,UPLINK,22,0,CNTRL-RTS,0.044364330619521976
49438,DOWNLINK,0,"22,",CNTRL-CTS,0.04436523865261578
49439,UPLINK,22,0,DATA-ULDATA,0.04436523865261578
49440,DOWNLINK,0,"22,",CNTRL-ACK,0.044366970244245456
49463,DOWNLINK,0,"15,26,",CNTRL-CTA,0.044387265687107026
49464,UPLINK,26,0,CNTRL-RTS,0.04438727813313125
49465,DOWNLINK,0,"26,",CNTRL-CTS,0.0443881882072371
49466,UPLINK,26,0,DATA-ULDATA,0.0443881882072371
49467,DOWNLINK,0,"26,",CNTRL-ACK,0.04438991979886677
49542,DOWNLINK,0,"7,",CNTRL-CTA,0.04445818628849205
49543,UPLINK,7,0,CNTRL-RTS,0.04445823872243083
49544,DOWNLINK,0,"7,",CNTRL-CTS,0.044459108808622125
49545,UPLINK,7,0,DATA-ULDATA,0.044459108808622125
49546,DOWNLINK,0,"7,",CNTRL-ACK,0.0444608404002518
49634,DOWNLINK,0,"9,22,",CNTRL-CTA,0.04454109965156801
49635,UPLINK,9,0,CNTRL-RTS,0.044541133918287845
49636,DOWNLINK,0,"9,",CNTRL-CTS,0.04454202217169808
49637,UPLINK,9,0,DATA-ULDATA,0.04454202217169808
49638,DOWNLINK,0,"9,",CNTRL-ACK,0.044543753763327754
49776,DOWNLINK,0,"6,",CNTRL-CTA,0.04467013902114753
49777,UPLINK,6,0,CNTRL-RTS,0.04467016108150846
49778,DOWNLINK,0,"6,",CNTRL-CTS,0.044671061541277604
49779,UPLINK,6,0,DATA-ULDATA,0.044671061541277604
49780,DOWNLINK,0,"6,",CNTRL-ACK,0.04467279313290728
49784,DOWNLINK,0,"12,21,",CNTRL-CTA,0.04467556069329749
49785,UPLINK,12,0,CNTRL-RTS,0.044675591638058176
49786,DOWNLINK,0,"12,",CNTRL-CTS,0.04467648321342756
49787,UPLINK,12,0,DATA-ULDATA,0.04467648321342756
49788,DOWNLINK,0,"12,",CNTRL-ACK,0.04467821480505724
49896,DOWNLINK,0,"2,13,14,17,",CNTRL-CTA,0.044776924458974875
49897,UPLINK,17,0,CNTRL-RTS,0.044776972348430595
49898,DOWNLINK,0,"17,",CNTRL-CTS,0.044777846979104946
49899,UPLINK,17,0,DATA-ULDATA,0.044777846979104946
49900,DOWNLINK,0,"17,",CNTRL-ACK,0.04477957857073462
49928,DOWNLINK,0,"16,18,",CNTRL-CTA,0.04480448661424655
49929,UPLINK,16,0,CNTRL-RTS,0.044804529364459854
49930,DOWNLINK,0,"16,",CNTRL-CTS,0.04480540913437662
49931,UPLINK,16,0,DATA-ULDATA,0.04480540913437662
49932,DOWNLINK,0,"16,",CNTRL-ACK,0.04480714072600629
49958,DOWNLINK,0,"8,10,11,",CNTRL-CTA,0.04483020372925808
49959,UPLINK,10,0,CNTRL-RTS,0.0448302255128474
49960,DOWNLINK,0,"10,",CNTRL-CTS,0.04483112624938815
49961,UPLINK,10,0,DATA-ULDATA,0.04483112624938815
49962,DOWNLINK,0,"10,",CNTRL-ACK,0.04483285784101782
49982,DOWNLINK,0,"6,",CNTRL-CTA,0.04485038572348918
49983,UPLINK,6,0,CNTRL-RTS,0.044850407783850105
49984,DOWNLINK,0,"6,",CNTRL-CTS,0.04485130824361925
49985,UPLINK,6,0,DATA-ULDATA,0.04485130824361925
49986,DOWNLINK,0,"6,",CNTRL-ACK,0.04485303983524892
50119,DOWNLINK,0,"15,26,",CNTRL-CTA,0.044974812492418345
50120,UPLINK,15,0,CNTRL-RTS,0.04497485159059223
50121,DOWNLINK,0,"15,",CNTRL-CTS,0.044975735012548416
50122,UPLINK,15,0,DATA-ULDATA,0.044975735012548416
50123,DOWNLINK,0,"15,",CNTRL-ACK,0.04497746660417809
50152,DOWNLINK,0,"24,",CNTRL-CTA,0.04500329716782009
50153,UPLINK,24,0,CNTRL-RTS,0.04500334911340383
50154,DOWNLINK,0,"24,",CNTRL-CTS,0.04500421968795016
50155,UPLINK,24,0,DATA-ULDATA,0.04500421968795016
50156,DOWNLINK,0,"24,",CNTRL-ACK,0.045005951279579834
50158,DOWNLINK,0,"15,26,",CNTRL-CTA,0.045006873799709905
50159,UPLINK,15,0,CNTRL-RTS,0.04500691289788379
50160,DOWNLINK,0,"15,",CNTRL-CTS,0.04500779631983998
50161,UPLINK,15,0,DATA-ULDATA,0.04500779631983998
50162,DOWNLINK,0,"15,",CNTRL-ACK,0.04500952791146965
50175,DOWNLINK,0,"7,",CNTRL-CTA,0.04502059815303051
50176,UPLINK,7,0,CNTRL-RTS,0.04502065058696928
50177,DOWNLINK,0,"7,",CNTRL-CTS,0.04502152067316058
50178,UPLINK,7,0,DATA-ULDATA,0.04502152067316058
50179,DOWNLINK,0,"7,",CNTRL-ACK,0.04502325226479025
50204,DOWNLINK,0,"16,18,",CNTRL-CTA,0.045045392747911965
50205,UPLINK,16,0,CNTRL-RTS,0.04504543549812527
50206,DOWNLINK,0,"16,",CNTRL-CTS,0.045046315268042036
